job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,emb_e_dim,emb_r_dim,train_type,num_negs_s,num_negs_o,label_smoothing,train_loss,margin,transe_l_norm,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,transe_normalize_e,transe_normalize_r,emb_e_dropout,emb_r_dropout,conve_feature_map_dropout,conve_projection_dropout,emb_initialize,emb_initialize_normal_std,emb_initialize_uniform_interval,raw_mrr,raw_hits@1,raw_hits@3,raw_hits@10,fil_mrr,fil_hits@1,fil_hits@3,fil_hits@10,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
4f5a6160,aifb,distmult,0,search,1vsAll,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.4837532043457031,00002,fba60dd8,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/distmult-1vsAll-kl-bo-best,128,128,1vsAll,,,0.0,kl,nan,,Adagrad,512,0.41499438920770404,ReduceLROnPlateau,7,lp,2,2.5293110081903426e-08,9.621355343287112e-15,0,,,0.4299407581787411,0.04866282383451681,0.2,0.3,uniform_,0.0005822995127016825,-0.5777636848101138,0.22641298987648703,0.12633168697357178,0.2757457494735718,0.42471593618392944,0.3744714476845481,0.2924360930919647,0.41725853085517883,0.5290305614471436,0.4837532043457031,0.4249822497367859,0.5132279992103577,0.5974786877632141
4f5a6160,aifb,distmult,0,search,1vsAll,valid,105,,,,mean_reciprocal_rank_filtered_with_test,0.48323462226174096,00000,f8b747b7,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/distmult-1vsAll-kl-bo-best,128,128,1vsAll,,,0.0,kl,nan,,Adagrad,512,0.41499438920770404,ReduceLROnPlateau,7,lp,2,2.5293110081903426e-08,9.621355343287112e-15,0,,,0.4299407581787411,0.04866282383451681,0.2,0.3,uniform_,0.0005822995127016825,-0.5777636848101138,0.22486472129821777,0.12508878111839294,0.27397018671035767,0.4213423430919647,0.373186241496693,0.2924360930919647,0.4144176244735718,0.5269886255264282,0.48323462226174096,0.42507103085517883,0.5107421875,0.5951704978942871
4f5a6160,aifb,distmult,0,search,1vsAll,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.4918502894314853,00001,f05fa097,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/distmult-1vsAll-kl-bo-best,128,128,1vsAll,,,0.0,kl,nan,,Adagrad,512,0.41499438920770404,ReduceLROnPlateau,7,lp,2,2.5293110081903426e-08,9.621355343287112e-15,0,,,0.4299407581787411,0.04866282383451681,0.2,0.3,uniform_,0.0005822995127016825,-0.5777636848101138,0.2224142768166282,0.12136008590459824,0.2718394994735718,0.4252485930919647,0.37559734691273083,0.2943892180919647,0.4166370928287506,0.5281427502632141,0.4918502894314853,0.4351917803287506,0.5171342492103577,0.6031605005264282
4f5a6160,aifb,distmult,0,search,1vsAll,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.48334152048284357,00004,bd7b0b24,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/distmult-1vsAll-kl-bo-best,128,128,1vsAll,,,0.0,kl,nan,,Adagrad,512,0.41499438920770404,ReduceLROnPlateau,7,lp,2,2.5293110081903426e-08,9.621355343287112e-15,0,,,0.4299407581787411,0.04866282383451681,0.2,0.3,uniform_,0.0005822995127016825,-0.5777636848101138,0.22397476976568048,0.12295810133218765,0.2750355303287506,0.4230291247367859,0.3719351508400657,0.28897371888160706,0.4174360930919647,0.5258345603942871,0.48334152048284357,0.4216974675655365,0.5178444981575012,0.5980113744735718
4f5a6160,aifb,distmult,0,search,1vsAll,valid,350,,,,mean_reciprocal_rank_filtered_with_test,0.487813646143133,00003,d219a42f,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/distmult-1vsAll-kl-bo-best,128,128,1vsAll,,,0.0,kl,nan,,Adagrad,512,0.41499438920770404,ReduceLROnPlateau,7,lp,2,2.5293110081903426e-08,9.621355343287112e-15,0,,,0.4299407581787411,0.04866282383451681,0.2,0.3,uniform_,0.0005822995127016825,-0.5777636848101138,0.22421750155362216,0.12331321090459824,0.27432528138160706,0.42489346861839294,0.37607036937366833,0.29350143671035767,0.4202769994735718,0.5324041247367859,0.487813646143133,0.42604759335517883,0.5205966234207153,0.6060901880264282
bd06d209,aifb,rescal,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.4138502207669345,00002,74664f2c,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/rescal-1vsAll-kl-bo-best,256,65536,1vsAll,,,0.0,kl,nan,,Adagrad,128,0.09557317140459126,ReduceLROnPlateau,6,lp,3,1.904480470017849e-08,0.00404098795939817,0,,,0.42258435165217856,0.15713585521083573,0.2,0.3,normal_,0.00011738889797601787,-0.788178667059446,0.21147667277943005,0.11541193723678589,0.2548828125,0.40110087394714355,0.34350986914201215,0.26171875,0.3816584050655365,0.5030184984207153,0.4138502207669345,0.3375355303287506,0.45365768671035767,0.5577947497367859
bd06d209,aifb,rescal,1,search,1vsAll,valid,85,,,,mean_reciprocal_rank_filtered_with_test,0.41818640448830346,00003,b59bf285,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/rescal-1vsAll-kl-bo-best,256,65536,1vsAll,,,0.0,kl,nan,,Adagrad,128,0.09557317140459126,ReduceLROnPlateau,6,lp,3,1.904480470017849e-08,0.00404098795939817,0,,,0.42258435165217856,0.15713585521083573,0.2,0.3,normal_,0.00011738889797601787,-0.788178667059446,0.21013476631858133,0.11337003111839294,0.25417259335517883,0.40358665585517883,0.34513824636285956,0.2630504369735718,0.3841441869735718,0.5031072497367859,0.41818640448830346,0.34375,0.45561081171035767,0.5632102489471436
bd06d209,aifb,rescal,1,search,1vsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.41736407713456586,00001,48aaf480,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/rescal-1vsAll-kl-bo-best,256,65536,1vsAll,,,0.0,kl,nan,,Adagrad,128,0.09557317140459126,ReduceLROnPlateau,6,lp,3,1.904480470017849e-08,0.00404098795939817,0,,,0.42258435165217856,0.15713585521083573,0.2,0.3,normal_,0.00011738889797601787,-0.788178667059446,0.2121200128035112,0.11514560133218765,0.25754618644714355,0.40633878111839294,0.34917098825628107,0.26589134335517883,0.392578125,0.5055042505264282,0.41736407713456586,0.34232956171035767,0.4580078125,0.5594815611839294
bd06d209,aifb,rescal,1,search,1vsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.41388698057694867,00000,80038f78,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/rescal-1vsAll-kl-bo-best,256,65536,1vsAll,,,0.0,kl,nan,,Adagrad,128,0.09557317140459126,ReduceLROnPlateau,6,lp,3,1.904480470017849e-08,0.00404098795939817,0,,,0.42258435165217856,0.15713585521083573,0.2,0.3,normal_,0.00011738889797601787,-0.788178667059446,0.21262223070318048,0.11479048430919647,0.25905540585517883,0.40731534361839294,0.34827327728271484,0.2638494372367859,0.3904474675655365,0.5072798728942871,0.41388698057694867,0.33842331171035767,0.4515269994735718,0.5601917505264282
bd06d209,aifb,rescal,1,search,1vsAll,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.4174330017783425,00004,60498f2a,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/rescal-1vsAll-kl-bo-best,256,65536,1vsAll,,,0.0,kl,nan,,Adagrad,128,0.09557317140459126,ReduceLROnPlateau,6,lp,3,1.904480470017849e-08,0.00404098795939817,0,,,0.42258435165217856,0.15713585521083573,0.2,0.3,normal_,0.00011738889797601787,-0.788178667059446,0.21289814602244983,0.11612216383218765,0.2572798430919647,0.40553978085517883,0.34896915609186346,0.267578125,0.3873402178287506,0.5037286877632141,0.4174330017783425,0.34153056144714355,0.45791906118392944,0.5584161877632141
1645ea78,aifb,transe,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.45652164112437854,00003,25f94c15,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.23534486510536887,0.13290128111839294,0.29172587394714355,0.43314987421035767,0.37738453258167615,0.29483309388160706,0.42258524894714355,0.5298295617103577,0.45652164112437854,0.3765980303287506,0.5065696239471436,0.5920632481575012
1645ea78,aifb,transe,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.4561648802323775,00000,3b885374,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.23418066718361594,0.13254617154598236,0.28764206171035767,0.4330610930919647,0.3762679533524947,0.2943892180919647,0.4197443425655365,0.5285866856575012,0.4561648802323775,0.3767755925655365,0.5047940611839294,0.5933948755264282
1645ea78,aifb,transe,1,search,negative_sampling,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.4553632302717729,00002,8db00b2f,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.2341315746307373,0.13254617154598236,0.28835228085517883,0.43093040585517883,0.3755955696105957,0.2943004369735718,0.41796875,0.5285866856575012,0.4553632302717729,0.37588778138160706,0.5047052502632141,0.5913529992103577
1645ea78,aifb,transe,1,search,negative_sampling,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.4559321403503418,00001,10aa807f,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.2352299473502419,0.1339666247367859,0.28977274894714355,0.4303089678287506,0.37678714232011273,0.2963423430919647,0.41947799921035767,0.5261896252632141,0.4559321403503418,0.376953125,0.5049716234207153,0.5913529992103577
5a5c398a,aifb,transe,1,search,,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.4559321403503418,00001,10aa807f,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.2352299473502419,0.1339666247367859,0.28977274894714355,0.4303089678287506,0.37678714232011273,0.2963423430919647,0.41947799921035767,0.5261896252632141,0.4559321403503418,0.376953125,0.5049716234207153,0.5913529992103577
5a5c398a,aifb,transe,1,search,,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.4553632302717729,00002,8db00b2f,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.2341315746307373,0.13254617154598236,0.28835228085517883,0.43093040585517883,0.3755955696105957,0.2943004369735718,0.41796875,0.5285866856575012,0.4553632302717729,0.37588778138160706,0.5047052502632141,0.5913529992103577
5a5c398a,aifb,transe,1,search,,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.4561648802323775,00000,3b885374,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.23418066718361594,0.13254617154598236,0.28764206171035767,0.4330610930919647,0.3762679533524947,0.2943892180919647,0.4197443425655365,0.5285866856575012,0.4561648802323775,0.3767755925655365,0.5047940611839294,0.5933948755264282
5a5c398a,aifb,transe,1,search,,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.45652164112437854,00003,25f94c15,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.23534486510536887,0.13290128111839294,0.29172587394714355,0.43314987421035767,0.37738453258167615,0.29483309388160706,0.42258524894714355,0.5298295617103577,0.45652164112437854,0.3765980303287506,0.5065696239471436,0.5920632481575012
5a5c398a,aifb,transe,1,search,negative_sampling,valid,350,,,,mean_reciprocal_rank_filtered_with_test,0.454635966907848,00004,554c83b2,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/transe-negative_sampling-kl-bo-best,512,512,negative_sampling,42,852,0.0,kl,nan,2.0,Adagrad,128,0.09508720917710839,ReduceLROnPlateau,6,lp,2,2.1299035524553094e-07,3.4427788069759537e-10,0,-1.0,-1.0,0.0993033922611305,0.04273664819596368,0.2,0.3,xavier_normal_,0.0006485949194635858,-0.45471791058488364,0.23375077681107956,0.13139204680919647,0.2900390625,0.43252843618392944,0.3747738924893466,0.29208096861839294,0.4193004369735718,0.5267223119735718,0.454635966907848,0.375,0.5023970603942871,0.5895774364471436
