job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,folder,emb_e_dim,emb_r_dim,train_type,num_negs_s,num_negs_o,label_smoothing,train_loss,margin,transe_l_norm,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,transe_normalize_e,transe_normalize_r,emb_e_dropout,emb_r_dropout,conve_feature_map_dropout,conve_projection_dropout,emb_initialize,emb_initialize_normal_std,emb_initialize_uniform_interval,raw_mrr,raw_hits@1,raw_hits@3,raw_hits@10,fil_mrr,fil_hits@1,fil_hits@3,fil_hits@10,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
e5f1d281,aifb,complex,0,search,1vsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.0005728525786914608,00002,372fc576,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,256,256,1vsAll,,,0.0,bce,0.0,,Adam,512,0.016289859169221,ReduceLROnPlateau,8,lp,1,0.004714602248474383,1.5302293865255622e-06,0,,,0.4840378286316991,0.13756089191883802,0.2,0.3,xavier_uniform_,0.004717996825882204,-0.6822958061070368,0.0005718843842094594,8.877841173671186e-05,0.0002663352352101356,0.0005326704704202712,0.0005725818601521579,8.877841173671186e-05,0.0002663352352101356,0.0005326704704202712,0.0005728525786914608,8.877841173671186e-05,0.0002663352352101356,0.0005326704704202712
e5f1d281,aifb,complex,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0012458759275349703,00003,ded90d2b,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,128,128,1vsAll,,,0.0,bce,0.0,,Adam,128,0.0022520623944957707,ReduceLROnPlateau,6,,2,7.599943802411532e-15,4.774237362547718e-10,0,,,-0.4691867446526885,-0.35670591425150633,0.2,0.3,uniform_,0.06847898543924298,-0.23636003826153462,0.0010769131847403266,0.0,8.877841173671186e-05,0.0006214488530531526,0.0011747371066700327,0.0,8.877841173671186e-05,0.0006214488530531526,0.0012458759275349703,0.0,8.877841173671186e-05,0.0010653409408405423
e5f1d281,aifb,complex,1,search,1vsAll,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.35883478684858844,00000,4f13c948,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,256,256,1vsAll,,,0.0,bce,0.0,,Adam,512,0.0559961813633257,ReduceLROnPlateau,5,lp,3,2.1718787318241999e-13,2.9377665716486074e-05,0,,,0.025142960250377655,-0.010118830017745495,0.2,0.3,xavier_uniform_,0.0019321622209343304,-0.07811903927515251,0.19320238720286975,0.10591264814138412,0.23739346861839294,0.36283737421035767,0.31293355334888806,0.24680398404598236,0.3429509997367859,0.43838781118392944,0.35883478684858844,0.30539774894714355,0.38112571835517883,0.4643110930919647
e5f1d281,aifb,complex,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.12869720025496048,00005,9ec4de90,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,256,256,1vsAll,,,0.0,bce,0.0,,Adam,1024,0.4187116566890732,ReduceLROnPlateau,10,,2,3.390107985363295e-06,0.00046608954176831846,0,,,-0.02189234271645546,0.4802399380132556,0.2,0.3,xavier_uniform_,0.00013312033366580552,-0.5071487147391773,0.1121277700770985,0.06551846861839294,0.1251775622367859,0.19966264069080353,0.1268507025458596,0.08442827314138412,0.13609731197357178,0.2068537026643753,0.12869720025496048,0.08673650771379471,0.13742898404598236,0.2081853747367859
e5f1d281,aifb,complex,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0029607015577229586,00006,7babb795,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,128,128,1vsAll,,,0.0,bce,0.0,,Adagrad,256,0.004998079758153902,ReduceLROnPlateau,2,lp,1,5.082225612925351e-20,2.6363593995076824e-15,1,,,0.33047778625041246,-0.20440021716058254,0.2,0.3,xavier_normal_,0.054217109919167554,-0.3320635789860319,0.0009717507795854049,0.0,0.0,0.00035511364694684744,0.0013134896077892997,0.0,0.00017755682347342372,0.0007990057347342372,0.0029607015577229586,8.877841173671186e-05,0.0015980114694684744,0.008522727526724339
e5f1d281,aifb,complex,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0019919997589154677,00007,52bd7e1c,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,128,128,1vsAll,,,0.0,bce,0.0,,Adagrad,512,0.00045298662183279224,ReduceLROnPlateau,9,lp,1,2.738366096093651e-07,6.380101182122245e-20,1,,,-0.11676550004631281,0.023246558383107185,0.2,0.3,xavier_uniform_,0.0005432807676811346,-0.9838009923112206,0.0018464718014001846,0.0002663352352101356,0.0005326704704202712,0.001953125,0.001956707035953348,0.0002663352352101356,0.0006214488530531526,0.001953125,0.0019919997589154677,0.0002663352352101356,0.0006214488530531526,0.001953125
e5f1d281,aifb,complex,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.19963533228093927,00008,075b9c7e,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,512,512,1vsAll,,,0.0,bce,0.0,,Adam,256,0.08248979899163007,ReduceLROnPlateau,2,lp,2,2.7980137803060014e-11,1.3134489645092096e-08,0,,,0.3003667425364256,-0.2942189695313573,0.2,0.3,xavier_normal_,0.22084935601201414,-0.1838439968377258,0.157032619823109,0.09295099973678589,0.18812145292758942,0.27734375,0.1937020258470015,0.14106889069080353,0.2156427651643753,0.29110440611839294,0.19963533228093927,0.14888139069080353,0.22008168697357178,0.2943892180919647
e5f1d281,aifb,complex,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.03376138752157038,00010,11125958,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,256,256,1vsAll,,,0.0,bce,0.0,,Adam,256,0.008722202176919972,ReduceLROnPlateau,4,lp,3,0.012214154200593283,1.4275594046916262e-05,0,,,0.19291629921644926,0.4177547814324498,0.2,0.3,xavier_uniform_,4.9394778753630316e-05,-0.5716961612211913,0.018089606003327804,0.005060369614511728,0.0146484375,0.03986150771379471,0.02189713716506958,0.007102272938936949,0.018199574202299118,0.04705255851149559,0.03376138752157038,0.016690341755747795,0.030539773404598236,0.06578480452299118
e5f1d281,aifb,complex,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0027365518564527683,00011,def5f851,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,128,128,1vsAll,,,0.0,bce,0.0,,Adam,512,0.0012035456299443444,ReduceLROnPlateau,1,,2,1.369337429279012e-14,0.057864925198368375,0,,,-0.19762504193931818,-0.07262985873967409,0.2,0.3,normal_,0.0014722429663406177,-0.001738732546502697,0.0019443397494879637,8.877841173671186e-05,0.0007990057347342372,0.0023082387633621693,0.002335076474330642,0.00017755682347342372,0.0009765625,0.0028409091755747795,0.0027365518564527683,0.00017755682347342372,0.0011541193816810846,0.004172585438936949
e5f1d281,aifb,complex,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.025981594215739857,00012,ead4d74b,/home/ciupecvictor/kge-iclr20/config_files/iclr2020/aifb/complex-1vsAll-bce,256,256,1vsAll,,,0.0,bce,0.0,,Adagrad,1024,0.036576999562636006,ReduceLROnPlateau,8,lp,3,2.2365244648741966e-09,2.1512012897339754e-14,1,,,0.38902304880321026,0.36018832959234715,0.2,0.3,uniform_,0.3676146551533914,-0.8306411229961366,0.02567654848098755,0.011186080053448677,0.027077415958046913,0.04962713271379471,0.025880989703265102,0.011186080053448677,0.02752130851149559,0.049893468618392944,0.025981594215739857,0.011274858377873898,0.027610085904598236,0.04998224601149559
